order_id,restaurant_lat,restaurant_lon,customer_lat,customer_lon,order_hour,order_day,order_month,weather,traffic,vehicle_type,num_items,restaurant_rating,delivery_person_age,delivery_person_exp,delivery_status
1554,13.115261939004522,77.65373864940047,12.927239599759577,77.64588038471047,14,4,7,Rainy,Low,Bike,6,4.8,28,8,2
1555,12.91842393158468,77.63207668406797,12.982083751252235,77.56577123176098,6,0,7,Foggy,Medium,Scooter,6,2.6,26,5,0
1556,12.913613451972468,77.61944383432585,12.934232622178072,77.60922217803856,13,1,5,Rainy,High,Bike,2,4.5,41,6,2
1557,13.033294296655297,77.70827914477361,12.886866336838416,77.64577123458125,23,2,12,Foggy,Medium,Scooter,9,2.9,32,1,1
1558,12.97330854094201,77.69649397914935,12.946558556916973,77.4658511713379,10,5,7,Rainy,High,Car,1,3.7,32,9,2
1559,13.101958390860016,77.48668661635418,13.105596165455431,77.5378859513273,12,0,9,Rainy,High,Scooter,4,4.8,21,1,2
1560,13.120006937019404,77.70457629710927,12.964324231192691,77.58827189353066,4,6,6,Foggy,Medium,Car,4,3.3,41,5,0
1561,12.956026413790815,77.57422058583214,13.07440109469066,77.52997622294178,17,4,6,Clear,Medium,Scooter,9,2.4,48,7,0
1562,12.921061167692345,77.52610904899875,12.902559356271448,77.46469141528566,2,1,3,Windy,Medium,Car,3,2.9,29,4,0
1563,13.08415765457316,77.71093057040417,12.977325747750292,77.47600297196932,11,2,7,Rainy,Low,Car,9,2.9,29,1,1
1564,12.932441810664441,77.57960743989013,12.884456820800553,77.69052436062611,6,1,6,Clear,High,Scooter,2,4.2,25,7,1
1565,13.096784295554103,77.69250940705305,12.891586319010246,77.72341602776388,19,3,12,Rainy,High,Bike,1,2.3,34,5,2
1566,12.977121476094629,77.52902108358676,13.035230913967021,77.49566999072914,14,4,5,Rainy,High,Car,7,1.2,47,5,2
1567,13.050264969787442,77.45117879642667,13.032244545234704,77.52477858718744,0,4,3,Rainy,Medium,Scooter,2,3.7,48,9,1
1568,12.8786605941504,77.59863775787089,12.914011572206459,77.64567482141932,18,5,3,Foggy,High,Car,1,4.4,34,3,2
1569,13.037157797402973,77.48006847699287,12.99232695828664,77.73628153282773,9,0,6,Rainy,High,Scooter,9,3.0,28,0,2
1570,12.985530303621168,77.67631278665748,13.108991850093386,77.53987691273998,13,5,6,Clear,High,Car,8,1.6,26,8,2
1571,13.025982538952642,77.53282254082083,12.902260452602945,77.7065640878708,14,1,5,Rainy,High,Scooter,3,1.6,34,2,2
1572,12.900404262323459,77.58309369398104,12.855763159922054,77.60180739333511,1,2,3,Rainy,Medium,Bike,2,4.6,43,7,0
1573,13.071062123483255,77.47611006952746,13.045598542199071,77.73696759172424,16,0,12,Rainy,Low,Car,1,1.3,33,6,0
1574,13.10883912326297,77.53599777453418,12.866049462426606,77.49087759872846,9,4,2,Foggy,Low,Bike,4,3.0,36,1,0
1575,12.915021940027232,77.68444707297758,13.143982071571735,77.7421017194624,4,1,4,Foggy,Medium,Scooter,6,2.3,20,6,1
1576,12.878714366656048,77.4954763735707,13.032886085139664,77.58229358834885,5,2,4,Clear,Low,Bike,2,2.1,37,6,0
1577,12.8570915758139,77.6441478683381,12.991118905853192,77.73588151712788,5,5,10,Foggy,High,Bike,6,1.7,30,4,2
1578,13.04259145013298,77.72522775584135,12.978997762007292,77.58760706511546,5,4,2,Rainy,Low,Scooter,5,2.2,29,2,1
1579,13.032128210826635,77.65395102792732,13.021921197555079,77.60902464023617,13,6,12,Foggy,Low,Scooter,1,3.9,36,2,1
1580,13.01400922381422,77.69330650678766,12.877187331016064,77.6914325029332,12,2,9,Windy,High,Bike,7,3.4,47,3,2
1581,12.919584128834792,77.48269148879118,13.12900571764585,77.66678855022182,12,5,11,Foggy,High,Scooter,7,1.3,20,7,2
1582,12.967271798771653,77.52521954780062,13.037692620565563,77.63588099612518,9,1,11,Rainy,High,Scooter,5,4.0,22,7,2
1583,13.028342900555852,77.71836165567218,12.905193549283272,77.57509400707687,15,2,3,Rainy,Medium,Scooter,4,2.4,22,6,0
1584,12.99903005765775,77.66453168408543,13.018774316129399,77.68773151021988,6,0,1,Windy,Low,Bike,2,1.9,41,5,0
1585,13.146335656064467,77.64186614791319,12.889976951749903,77.73446849998679,2,0,12,Foggy,Medium,Car,7,4.3,30,2,1
1586,12.89093192576702,77.64913002083651,12.855265815267494,77.45294326908291,14,6,5,Rainy,Medium,Bike,8,3.5,40,9,2
1587,13.058543366214279,77.5742601662914,13.0391550955642,77.6263535289358,22,1,10,Foggy,High,Car,9,3.9,30,8,2
1588,12.971295630431287,77.4633669894853,13.044545002561039,77.70979427869351,4,5,3,Foggy,Low,Car,6,2.2,45,8,1
1589,12.978459884477685,77.68533246262122,13.025108974841025,77.64593376120366,7,4,6,Rainy,Medium,Car,2,4.0,42,0,1
1590,13.065279329697454,77.65361397086461,12.905044961308006,77.69024877735,21,3,1,Clear,High,Car,1,2.1,32,5,2
1591,13.05773084539731,77.59184133923382,13.03102895754843,77.7185183311547,4,3,10,Foggy,Medium,Bike,2,3.7,29,6,0
1592,13.147376798110656,77.71992788461048,12.866953282277356,77.67528530475592,1,3,4,Windy,Low,Bike,3,1.9,48,9,0
1593,12.888518286836238,77.55084789949554,13.032771506671576,77.66510522040943,18,4,1,Clear,High,Bike,1,3.5,22,1,1
1594,12.88123289481525,77.53829652326937,13.016205105732286,77.73942376740918,10,6,1,Clear,Medium,Car,5,2.8,37,8,0
1595,13.067301645138622,77.71183889752383,13.046576449251729,77.70910539736747,10,0,10,Foggy,Low,Bike,7,1.6,45,7,1
1596,13.023516075101924,77.68909629642769,13.118642681725719,77.69461336087484,2,0,8,Windy,Low,Bike,9,3.4,21,3,0
1597,12.932248199967942,77.6044939431945,13.105107431571861,77.47592100814157,12,5,10,Foggy,Medium,Car,6,1.0,30,8,2
1598,12.873825810696696,77.48922042183736,13.144196257468762,77.52170896494182,19,5,11,Rainy,Low,Car,8,3.8,46,8,2
1599,12.87569747487893,77.51452144143951,13.142872309880973,77.61702680729753,18,0,4,Rainy,High,Scooter,2,4.8,33,0,2
1600,13.118257262399236,77.64686839712265,13.081695908012126,77.66286803149245,22,5,10,Clear,High,Scooter,5,4.6,46,0,1
1601,12.907560197415622,77.56551237135213,13.13692588665332,77.54096446799015,14,1,3,Windy,High,Bike,9,4.9,35,3,2
1602,12.947011468634656,77.7009419574998,13.110185165766733,77.47799843393625,5,5,6,Windy,High,Bike,7,2.8,47,6,1
1603,12.917996920668097,77.73498650279966,13.068274734968492,77.54332975604457,12,0,11,Clear,Medium,Bike,7,4.3,42,9,1
1604,12.95649889174958,77.69169107758248,12.872615276393127,77.68130875417415,23,5,10,Foggy,Medium,Bike,3,1.6,40,8,0
1605,12.870827152823828,77.56326362689867,12.864714966480966,77.7132203088024,17,0,9,Foggy,Low,Car,3,1.1,44,4,0
1606,13.00571793727248,77.68660592876942,13.101279870251732,77.72387109450331,17,0,6,Rainy,Low,Car,2,1.6,19,1,0
1607,12.870283769077664,77.55543250204121,12.99689675736151,77.56366000374325,0,6,1,Foggy,Low,Scooter,9,2.8,27,6,1
1608,13.090106952346709,77.50013002632969,13.094382005312477,77.56176157245807,20,6,8,Foggy,High,Car,4,1.7,25,1,2
1609,12.92011362457313,77.46001796145976,12.943875481196566,77.57201224129155,22,3,1,Windy,Medium,Car,9,2.8,35,3,0
1610,13.012003574381353,77.56571501382831,12.969294957496905,77.56274284082643,20,2,3,Clear,Medium,Bike,4,1.9,48,4,1
1611,13.114023726268437,77.72106779110918,13.06005601630358,77.64985898225217,10,0,9,Foggy,Low,Scooter,8,1.9,35,7,1
1612,13.045263210714158,77.52169597632671,13.124598021079628,77.5574969786396,15,2,4,Clear,Medium,Car,1,4.7,37,3,0
1613,13.0098873359654,77.51195394947894,12.876328442343665,77.45610318098427,0,5,8,Windy,Medium,Car,1,3.1,33,1,0
1614,12.947300125934612,77.74094623557231,13.108443443390382,77.58170738020637,18,6,9,Clear,Low,Scooter,6,3.7,32,8,0
1615,12.949900573917459,77.45750123385518,13.08790381746381,77.51724561985358,7,0,8,Rainy,Medium,Bike,6,2.6,40,5,1
1616,13.050846086559456,77.68573464511813,12.944661781218956,77.45864214133539,18,3,6,Rainy,High,Bike,7,1.7,33,0,2
1617,13.14824180836635,77.54641098672226,12.956564984239467,77.59125288546022,22,3,9,Clear,Medium,Bike,7,3.9,43,3,0
1618,13.048551756954813,77.4612463870609,12.863938443166573,77.51178636775948,15,5,11,Foggy,High,Car,3,2.8,42,1,1
1619,13.017335025211008,77.72534076206287,12.854722183335015,77.58582254445191,2,5,6,Foggy,High,Car,9,4.4,22,9,2
1620,13.069195153071774,77.49189269906287,12.993101837907318,77.5333249959831,1,5,5,Foggy,Low,Scooter,9,1.3,20,6,1
1621,12.989561683685116,77.6155337851177,12.878661893649193,77.63111266108413,11,2,8,Windy,Low,Car,3,2.5,32,9,0
1622,12.868042702780235,77.53221626222887,12.908200544324563,77.7472632160622,9,6,4,Clear,Low,Bike,7,1.6,39,0,0
1623,13.018689044763374,77.46955784065541,13.104030159857999,77.6141695762135,21,6,3,Rainy,Medium,Bike,4,3.8,26,8,1
1624,13.137287585351615,77.46497674569902,13.021308517375136,77.64406877506784,1,3,4,Foggy,Low,Car,6,2.3,19,7,1
1625,12.902590882707297,77.4846670096509,13.040089731179835,77.72578272732537,20,6,12,Clear,High,Car,6,2.7,30,3,2
1626,13.0570014672462,77.47141010416682,12.906243799249577,77.56220012531753,4,1,9,Windy,Low,Bike,5,2.4,40,5,0
1627,12.910280106597718,77.67816743465598,13.098598541336326,77.49996453493567,4,4,4,Rainy,High,Car,6,4.4,27,7,2
1628,13.010748305341924,77.59566986068504,13.110393931731924,77.53483918487917,5,6,7,Windy,High,Car,7,3.3,44,3,1
1629,12.879002934894016,77.5528676274047,13.006998278113914,77.57083848221437,2,4,1,Foggy,Medium,Scooter,2,3.8,27,1,0
1630,12.985111280877456,77.5755106730396,13.123767331563599,77.64350530437676,9,5,12,Clear,High,Scooter,7,4.0,33,2,2
1631,13.076848998668574,77.72868402067179,13.103448587486374,77.45137640882892,4,0,6,Clear,Medium,Car,7,3.8,21,5,1
1632,12.954271457271695,77.72322554382144,13.069397253002332,77.7060149644301,23,3,8,Windy,Medium,Bike,7,4.8,39,5,0
1633,13.049473517346165,77.66470294403678,13.070222774708089,77.47282819191496,19,4,7,Rainy,Low,Bike,5,3.6,48,1,1
1634,13.088634988236919,77.7154047132265,12.88161804218526,77.72019654467556,4,2,5,Rainy,Medium,Car,3,3.6,21,1,0
1635,13.128153345843836,77.54589440827628,12.931250811308699,77.73483035636147,14,2,4,Windy,High,Car,5,4.2,32,9,2
1636,12.920392624556635,77.56433279780249,12.870054165945303,77.74703083823364,16,5,2,Foggy,High,Scooter,1,1.1,35,9,1
1637,12.969794774742793,77.63411365455627,12.852604362767892,77.69285305532206,16,2,1,Rainy,High,Bike,5,1.2,38,3,2
1638,12.895724803999125,77.63708778418918,12.897492859415173,77.49255665778205,23,0,1,Clear,High,Bike,3,2.0,31,4,1
1639,13.147745050647513,77.59450995140371,13.114146154794081,77.66185011296756,17,4,5,Windy,High,Scooter,7,1.7,33,6,2
1640,13.128100290377288,77.57019735453139,12.921962217710815,77.51099638718246,9,4,9,Foggy,Low,Bike,4,1.6,32,5,0
1641,13.011987139084168,77.7458540934826,13.141046188777517,77.71913835067411,22,4,7,Clear,Low,Scooter,6,3.2,36,3,0
1642,13.102609988312926,77.69633708783532,13.029187299868362,77.5449817776966,6,2,2,Clear,Medium,Bike,6,1.8,43,4,0
1643,13.006287393181612,77.58049405936642,12.921177546290407,77.54803879312252,10,5,6,Clear,High,Car,4,4.9,20,9,0
1644,13.037075706400827,77.66818774317187,12.999139241045263,77.72529598877446,13,2,10,Clear,High,Scooter,1,1.7,27,7,1
1645,12.876737329634805,77.53086850797574,12.915728446810034,77.45396932123512,8,0,7,Foggy,Medium,Scooter,3,1.7,31,9,0
1646,13.076581126149042,77.4800507978712,13.145192067454712,77.50818984544507,16,5,8,Clear,Low,Bike,3,3.3,20,1,0
1647,12.88831404509057,77.55572930766583,13.10417949517149,77.57657967996904,1,1,11,Windy,Medium,Scooter,6,1.7,35,5,0
1648,13.09782028907576,77.57089184003702,12.857871636634698,77.66021647019306,16,4,9,Windy,High,Scooter,8,3.7,37,0,1
1649,13.084608426301116,77.4549611373682,13.134332809440242,77.64426984981343,16,0,3,Windy,Low,Bike,2,4.4,40,5,0
1650,13.062623409322892,77.69443760049077,13.066319532190866,77.65082356255014,19,2,12,Rainy,Medium,Car,6,2.7,19,9,2
1651,12.86084811415743,77.55775802071676,12.874714375606382,77.7140066085232,23,1,2,Windy,Medium,Bike,7,2.4,37,1,0
1652,12.9409385067836,77.62412544973405,13.051191323897934,77.48630912368797,9,3,7,Windy,High,Bike,3,3.8,38,9,1
1653,12.928933770973252,77.47218895618128,13.044078009389706,77.60664850886563,23,1,8,Clear,High,Bike,1,4.2,43,7,1
1654,12.958040922241455,77.50249904862518,12.915636623742275,77.66764330673075,11,6,9,Clear,Low,Scooter,2,2.2,36,0,0
1655,12.876292824029152,77.71690811759827,13.077534010002273,77.64083553287725,11,0,10,Foggy,High,Car,5,4.2,38,1,1
1656,13.13108734690932,77.63260625836485,12.87611941099389,77.58449423598178,14,1,12,Foggy,Medium,Scooter,1,4.1,45,6,1
1657,13.016140672213712,77.73508521505114,12.996833554369374,77.45513437576165,8,2,5,Windy,High,Bike,4,2.9,48,9,1
1658,12.941657293197407,77.7496250103174,12.852976962148926,77.46813567969437,17,1,9,Windy,Medium,Scooter,6,2.8,38,7,0
1659,12.969094455122285,77.56155803459993,13.140621246668424,77.48568239805616,15,2,1,Foggy,High,Car,1,1.4,35,2,2
1660,12.98416076215145,77.53964091922498,13.075469089533073,77.55296832585061,6,1,9,Rainy,Low,Bike,6,1.4,18,9,1
1661,13.030178300008185,77.70750681654773,12.897655622847896,77.48529603580015,13,0,10,Windy,Low,Car,8,4.0,32,8,1
1662,13.00470382830895,77.74958342811124,12.952502211985385,77.57782469391879,3,3,5,Windy,Low,Bike,1,3.3,19,3,0
1663,13.125817591964326,77.63889237026974,12.898168713342452,77.50359259717568,2,4,2,Clear,High,Bike,8,3.0,45,7,1
1664,12.999089044871749,77.68854221675346,13.079985239238795,77.68374985925786,11,1,6,Clear,Low,Bike,8,1.2,33,9,0
1665,13.147647404446994,77.68452375764458,12.867668897628315,77.71144628501366,15,3,1,Windy,Medium,Car,2,1.2,38,5,0
1666,13.10542748732353,77.55660191246587,13.102121996669114,77.56689425239045,3,1,7,Rainy,High,Bike,3,4.7,41,4,1
1667,12.9125531543072,77.62228111407713,13.13265890165072,77.6033995295947,3,5,7,Rainy,Low,Scooter,6,3.6,49,8,1
1668,13.129178564393175,77.69991708237926,13.05298838284189,77.73604887246829,2,3,12,Foggy,High,Bike,8,2.5,34,1,1
1669,12.884909919365642,77.65643416287831,12.91388963500043,77.6106523266046,8,2,10,Rainy,High,Bike,5,3.8,31,8,2
1670,13.095234912547358,77.45634914419462,12.958027028744064,77.74852196475302,23,3,8,Rainy,Medium,Bike,9,2.0,48,4,1
1671,12.964186988042973,77.55101170066926,12.993171962442679,77.49263929810762,13,4,1,Foggy,High,Scooter,4,2.6,39,6,2
1672,13.11339229613352,77.49334270897839,13.031387431660676,77.708667926179,11,3,2,Rainy,High,Scooter,4,2.8,31,6,1
1673,13.110417007032236,77.51989166362341,13.050598926943506,77.59916090080189,9,6,11,Foggy,High,Car,8,1.1,36,1,2
1674,13.091777620035286,77.7216468432474,13.016264414595664,77.4568142333749,13,4,1,Clear,Medium,Bike,5,5.0,46,7,1
1675,13.087009130892119,77.46106798667323,12.955394176246557,77.7416668824318,11,4,8,Foggy,Low,Car,8,2.5,38,8,1
1676,12.941403741729411,77.51594021358858,13.117275184169472,77.739514369923,11,3,12,Windy,Low,Car,1,4.9,43,9,0
1677,12.874275784915376,77.54287080567147,12.874417617405387,77.56498125205486,1,6,8,Rainy,High,Bike,5,3.6,44,8,1
1678,12.970894053629548,77.63506522158993,12.989876816273048,77.73624262132577,18,4,12,Rainy,Low,Bike,8,4.7,18,8,1
1679,12.902057354495952,77.61023050702576,13.082669451540244,77.49230289267156,12,4,3,Foggy,High,Scooter,8,1.2,22,6,2
1680,13.05848532667074,77.51548084485601,12.86826179958742,77.65403304233621,9,5,10,Windy,Low,Scooter,7,4.8,27,3,0
1681,12.953829917961336,77.49927232016695,13.06160056504339,77.50757869606635,22,2,12,Rainy,Low,Car,3,2.6,19,4,0
1682,13.142683060257975,77.52103941037883,13.095913486825998,77.52399417090045,20,6,2,Clear,Medium,Bike,7,1.5,26,8,1
1683,13.0422916232036,77.6007588880105,13.048249389558116,77.68380123116079,0,0,9,Foggy,Medium,Car,3,3.7,36,8,0
1684,13.096744169090309,77.53135333571336,12.853881067682606,77.56320742536958,0,2,5,Windy,Medium,Scooter,6,4.1,44,1,1
1685,12.889757401822555,77.73428075048231,12.904041108139662,77.45213825084859,7,0,9,Foggy,Low,Car,9,3.6,43,9,1
1686,13.108604344681787,77.58915956642866,12.952633923667586,77.57427152725867,5,0,2,Rainy,Low,Bike,8,3.2,44,4,1
1687,13.126827157154018,77.4676388049634,12.920107010691414,77.51842079618989,19,2,6,Rainy,Low,Car,4,4.3,44,6,1
1688,12.996118575645681,77.668779921751,13.138795642068228,77.65499897406748,2,4,11,Rainy,Low,Car,5,3.7,43,5,1
1689,13.031875881325293,77.5486535864627,13.045478174234137,77.50833460901706,12,5,1,Foggy,Medium,Bike,4,3.5,22,5,1
1690,13.0794429402709,77.64604667961747,12.939091287205471,77.70267605853094,11,6,7,Windy,Medium,Bike,6,2.3,22,0,0
1691,12.902451588178124,77.53387831115697,13.128909249599634,77.53012790363245,19,2,4,Foggy,Low,Bike,8,4.5,31,1,2
1692,13.000769822939032,77.62122312252,13.072178259842856,77.5679084774849,15,4,7,Rainy,Low,Scooter,6,3.8,20,6,1
1693,12.969598908331694,77.68164575144225,12.935382163548113,77.53941105823912,10,2,9,Foggy,Medium,Car,5,4.6,43,3,0
1694,12.893912197648675,77.72840262253237,12.963664470820586,77.64317700434282,23,2,1,Clear,Low,Car,9,3.4,38,7,0
1695,12.96026032668746,77.52833814332992,12.909828657491186,77.48034906236792,3,5,1,Windy,High,Bike,7,4.2,31,1,1
1696,12.870451692815648,77.5504570852997,13.141322199479747,77.59342981180947,7,1,11,Rainy,Medium,Bike,3,4.5,47,7,1
1697,12.857743572084846,77.58927992608578,13.005188948767023,77.55033644456452,6,3,7,Foggy,Medium,Scooter,2,3.2,22,8,0
1698,12.890549886746447,77.7281524513208,13.118817006249396,77.7152413889865,15,2,10,Clear,Low,Bike,5,3.9,25,9,0
1699,13.138934533476753,77.7204160570432,12.953949931305054,77.47202362807232,11,3,11,Rainy,High,Scooter,5,3.3,25,9,1
1700,13.014858860768506,77.4769634840302,13.108252480929243,77.69890851947986,5,4,12,Foggy,Low,Scooter,6,3.9,23,0,1
1701,13.139746648345966,77.48957894772614,12.866166054528149,77.50030414295898,22,1,2,Rainy,High,Scooter,1,3.1,19,5,1
1702,12.979749363499039,77.59865275319919,13.144627095257286,77.47657329797899,5,5,8,Windy,Low,Bike,5,4.2,42,3,0
1703,12.943544839925577,77.48198578184163,13.12361031010999,77.5106968574369,10,1,4,Rainy,Medium,Car,7,4.2,48,5,1
1704,13.001842558852074,77.5536742620046,12.958960883432997,77.48079589460355,11,0,7,Rainy,Medium,Bike,9,1.2,23,7,1
1705,12.981853506589873,77.49451561346524,13.082416649594373,77.60629518446063,15,6,10,Windy,High,Car,3,1.8,40,7,1
1706,12.881699405278523,77.64081210653957,13.075677377942148,77.74646448587474,21,6,2,Foggy,High,Bike,7,1.8,44,7,2
1707,13.042247894407062,77.73484862952175,13.12037643913088,77.46029820557727,15,5,8,Clear,Low,Scooter,7,2.3,24,2,0
1708,12.91481145475288,77.74902013108832,12.942176494338643,77.58833850479584,22,6,6,Clear,Medium,Car,7,2.9,28,3,0
1709,13.035876386469349,77.56257233974908,12.989656001594245,77.56582109873236,15,5,1,Windy,Low,Bike,4,3.9,47,4,0
1710,13.045060327719446,77.62970379113439,13.109499883781815,77.55188192427393,3,3,9,Rainy,Low,Bike,3,2.2,22,5,0
1711,12.895607455938594,77.70688029605722,13.083573836240564,77.54955908313,11,1,11,Foggy,Medium,Car,1,3.6,27,1,0
1712,12.8684048881332,77.48523862183892,12.968040015622083,77.71850382698794,4,4,2,Foggy,High,Scooter,6,4.4,37,8,1
1713,13.084228475820533,77.65686932331559,13.103717569873638,77.45569284506253,8,0,4,Windy,Medium,Scooter,4,2.8,32,0,0
1714,12.987940127130797,77.57265309851752,12.86408621176972,77.68247491621405,17,1,9,Foggy,Medium,Car,8,3.6,24,7,0
1715,12.867449138651642,77.51184384808406,13.084613890888898,77.52587995364179,8,4,8,Clear,High,Bike,6,4.4,23,2,1
1716,13.14845989515093,77.57082608562423,12.91202975783011,77.56498865324528,15,3,8,Foggy,Medium,Scooter,6,3.9,24,4,1
1717,12.86733416829891,77.47278808608948,12.935836272347135,77.57604497385458,20,4,4,Rainy,High,Bike,8,1.4,21,5,2
1718,13.058510568657566,77.6586221445768,12.997964453078678,77.54141952622213,0,4,1,Foggy,Medium,Scooter,5,1.6,32,9,1
1719,13.145103677579025,77.52582280062454,12.984920350320992,77.47806765855063,22,6,10,Windy,High,Bike,8,1.3,35,6,1
1720,12.921754031264777,77.54342169351347,13.006171032060964,77.48429925464883,4,6,4,Windy,High,Scooter,1,2.1,27,4,1
1721,12.892674810606158,77.48632438947244,13.013432678701607,77.53943933722479,18,4,3,Clear,Low,Bike,2,1.0,42,4,0
1722,12.88641548182673,77.70939773416697,12.949458307309449,77.69654271586617,2,2,11,Clear,Medium,Bike,8,3.4,24,5,0
1723,12.940982544270279,77.59803328378483,12.902568253905109,77.49038829583623,0,5,3,Clear,Low,Scooter,1,1.1,21,0,0
1724,12.880313743303194,77.62164406333592,13.080544368786192,77.67279194994379,22,1,1,Clear,Medium,Scooter,5,2.8,48,4,0
1725,13.05764840250824,77.62082980492846,12.969992844726143,77.53666091882879,13,4,9,Foggy,Low,Bike,5,3.0,35,5,1
1726,12.86868753943902,77.57314793436241,13.001752258737717,77.71503948053363,17,0,3,Foggy,Low,Car,2,3.6,25,4,0
1727,13.002826638444937,77.50775897463144,13.043409015505336,77.5784985426202,7,2,4,Windy,Low,Bike,2,2.0,25,3,0
1728,13.149009056155894,77.67353982454952,13.122891376691998,77.50151699398921,13,4,1,Windy,Low,Car,1,4.5,27,2,0
1729,13.094191080851806,77.4881168796073,13.062265849342067,77.74575333503316,19,4,3,Clear,Low,Scooter,4,3.0,25,7,1
